template_id,canonical_sql,count
3184,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias1.col_name = string GROUP BY table_alias0.col_name, table_alias0.col_name",1
3185,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias1.col_name = string ORDER BY table_alias1.col_name LIMIT num",1
3186,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string GROUP BY table_alias1.col_name ORDER BY SUM(table_alias1.col_name - table_alias1.col_name) DESC LIMIT num",1
3187,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string ORDER BY table_alias0.col_name DESC LIMIT num, num",1
3188,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string;",1
3189,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name > ( SELECT AVG(col_name) FROM table_name )",1
3190,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name > num AND table_alias1.col_name < num",1
3191,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name >= num AND table_alias1.col_name <= num GROUP BY table_alias1.col_name HAVING COUNT(DISTINCT table_alias1.col_name) > num",1
3192,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name BETWEEN num AND num",1
3193,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name BETWEEN num AND num ORDER BY table_alias0.col_name DESC LIMIT num",1
3194,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name IN (string, string) GROUP BY table_alias1.col_name HAVING COUNT(DISTINCT table_alias1.col_name) > num",1
3195,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.table_name = string",1
3196,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.table_name = string AND table_alias0.col_name = boolean",1
3197,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE year = num ORDER BY CAST(table_alias1.col_name AS column_alias0) / table_alias1.col_name DESC LIMIT num",1
3198,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.table_name = table_alias1.table_name WHERE table_alias1.col_name = string AND table_alias1.col_name = string",1
3199,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.table_name = table_alias1.table_name WHERE table_alias1.col_name = string GROUP BY table_alias0.col_name, table_alias0.col_name",1
3200,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias1.col_name = num",1
3201,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias1.col_name > num",1
3202,"SELECT table_alias0.col_name, table_alias0.col_name, col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num ORDER BY table_alias1.col_name DESC LIMIT num",1
3203,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM `table_name-col_name` AS table_alias1 INNER JOIN table_name AS table_alias0 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string",1
3204,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0  INNER JOIN table_name AS table_alias1  ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name = string",1
3205,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.`col_name table_name` WHERE table_alias1.`Date col_name` = string AND table_alias1.col_name = string",1
3206,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.`col_name table_name` WHERE table_alias1.col_name = string AND table_alias1.`Date col_name` = string",1
3207,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias1.col_name = table_alias2.col_name ORDER BY table_alias2.col_name DESC LIMIT num",1
3208,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias1.col_name = table_alias2.col_name WHERE table_alias2.col_name = string",1
3209,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias1.col_name = table_alias2.col_name WHERE table_alias2.col_name = string AND table_alias2.col_name = string",1
3210,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name ORDER BY table_alias0.col_name DESC LIMIT num",1
3211,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string AND table_alias1.col_name > table_alias1.col_name",1
3212,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name BETWEEN num AND num AND table_alias0.col_name = boolean AND table_alias1.`col_name col_name` = string",1
3213,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.`col_name col_name col_name col_name` = string",1
3214,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num",1
3215,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num AND table_alias0.col_name != string AND table_alias1.col_name = num",1
3216,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num AND table_alias0.col_name = boolean AND table_alias0.col_name = string",1
3217,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num AND table_alias1.col_name = num ORDER BY table_alias1.col_name DESC LIMIT num",1
3218,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name = boolean",1
3219,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name = string",1
3220,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name = string;",1
3221,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias1.`col_name col_name col_name?` != string AND table_alias1.`col_name col_name col_name?` IS NOT NULL AND table_alias1.`col_name col_name col_name?` != string",1
3222,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias1.`col_name col_name col_name?` IN (NULL, string, string) LIMIT num",1
3223,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias1.col_name = boolean;",1
3224,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias1.col_name = num AND table_alias0.col_name = string GROUP BY table_alias0.col_name, table_alias0.col_name, table_alias0.col_name ORDER BY COUNT(table_alias1.col_name) DESC LIMIT num",1
3225,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string LIMIT num",1
3226,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string ORDER BY table_alias0.col_name",1
3227,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias1.col_name = string AND table_alias1.col_name = string",1
3228,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias1.col_name = string LIMIT num",1
3229,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0  INNER JOIN table_name AS table_alias1  ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string",1
3230,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE SUBSTR(table_alias1.date, num, num) = string AND SUBSTR(table_alias1.date, num, num) = string GROUP BY table_alias0.col_name ORDER BY COUNT(table_alias0.col_name) DESC LIMIT num",1
3231,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.`col_name col_name` = string",1
3232,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string",1
3233,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name, table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string ORDER BY table_alias0.col_name DESC, table_alias0.col_name DESC, table_alias0.col_name DESC LIMIT num",1
3234,"SELECT table_alias0.col_name, table_alias0.col_name, table_alias0.col_name, table_alias1.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias0.col_name = table_alias2.col_name WHERE table_alias1.col_name = boolean ORDER BY table_alias0.col_name LIMIT num",1
